PlayerID,Player,Team,Salary,Rk,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards_y,Age_Sq,MIN_VAL,PTS_VAL,REB_VAL,AST_VAL,STL_VAL,BLK_VAL,TOV_VAL,SPV,SPV_Offense,SPV_Defense,SPV_per_min,cluster,cluster_per_min
walteja01,Ja'Kobe Walter,TOR,3465000.0,248.0,20.0,SG,52.0,18.0,21.2,3.1,7.6,0.405,1.3,3.6,0.349,1.8,4.0,0.454,0.487,1.3,1.6,0.795,1.1,1.9,3.1,1.6,0.8,0.2,1.0,1.8,8.6,,10.8,0.523,0.473,0.211,5.6,10.1,7.8,10.2,1.9,0.9,10.4,18.2,0.3,0.9,1.2,0.052,-2.3,-0.6,-3.0,-0.3,,400.0,21.2,8.6,3.6270000000000007,3.5840000000000005,1.7600000000000002,0.45999999999999996,-2.2,37.031,35.584,27.047,0.7467452830188681,2,2
whitmca01,Cam Whitmore,HOU,3379080.0,211.0,20.0,SF,51.0,3.0,16.2,3.5,7.9,0.444,1.3,3.6,0.355,2.2,4.3,0.518,0.525,1.1,1.4,0.75,0.7,2.3,3.0,1.0,0.6,0.3,0.9,0.9,9.4,,15.5,0.549,0.454,0.179,4.5,15.1,9.7,8.9,1.8,1.4,9.6,23.9,0.6,1.2,1.8,0.106,0.7,-0.4,0.3,0.5,,400.0,16.2,9.4,3.5100000000000007,2.24,1.32,0.69,-1.9800000000000002,31.38,29.820000000000004,21.720000000000002,0.9370370370370371,2,1
laravja01,Jake LaRavia,SAC,3352680.0,301.0,23.0,PF,47.0,0.0,20.9,2.5,5.1,0.49,0.9,1.9,0.444,1.7,3.2,0.517,0.573,1.4,2.0,0.698,1.4,2.9,4.4,2.8,0.9,0.4,1.5,2.0,7.3,,13.5,0.605,0.373,0.398,7.3,14.7,11.1,16.7,2.1,1.9,19.6,14.5,1.2,1.2,2.4,0.119,-0.2,1.5,1.3,0.8,,529.0,20.9,7.3,5.1480000000000015,6.272,1.9800000000000002,0.9199999999999999,-3.3000000000000003,39.22,37.772,28.948,0.8765550239234449,2,1
tysonja01,Jaylon Tyson,CLE,3326160.0,448.0,22.0,SG,47.0,3.0,9.6,1.4,3.2,0.43,0.4,1.2,0.345,0.9,1.9,0.484,0.497,0.4,0.5,0.792,0.8,1.3,2.0,0.9,0.3,0.1,0.6,1.1,3.6,,11.1,0.523,0.389,0.161,9.1,13.7,11.5,12.4,1.4,0.6,14.0,17.4,0.3,0.5,0.8,0.083,-2.4,-0.2,-2.7,-0.1,,484.0,9.6,3.6,2.3400000000000003,2.0160000000000005,0.66,0.22999999999999998,-1.32,17.126,16.535999999999998,12.83,0.7839583333333335,0,2
gordoer01,Eric Gordon,PHI,3303771.0,308.0,36.0,SG,39.0,13.0,19.7,2.2,5.2,0.426,1.4,3.5,0.409,0.8,1.7,0.463,0.564,0.9,1.2,0.75,0.2,1.0,1.2,1.7,0.7,0.3,0.7,0.8,6.8,,10.8,0.591,0.672,0.235,1.1,5.8,3.4,12.0,1.7,1.5,11.1,14.4,0.7,0.2,0.9,0.053,-0.8,-0.8,-1.6,0.1,,1296.0,19.7,6.8,1.4040000000000001,3.8080000000000003,1.54,0.69,-1.54,32.402,31.848,23.334,0.6447715736040609,2,2
josepco01,Cory Joseph,ORL,3303771.0,451.0,33.0,PG,50.0,16.0,12.2,1.2,3.1,0.403,0.8,2.1,0.364,0.5,0.9,0.489,0.529,0.3,0.4,0.778,0.3,1.1,1.5,1.4,0.5,0.1,0.4,1.0,3.5,,10.9,0.547,0.695,0.117,3.0,11.2,6.9,17.0,2.1,0.6,10.0,12.8,0.6,0.9,1.5,0.114,-2.3,1.4,-0.8,0.2,,1089.0,12.2,3.5,1.7550000000000003,3.136,1.1,0.22999999999999998,-0.8800000000000001,21.041,19.715999999999998,15.285,0.7246721311475411,0,2
westbru01,Russell Westbrook,DEN,5631296.0,120.0,36.0,PG,75.0,36.0,27.9,5.0,11.1,0.449,1.3,3.9,0.323,3.7,7.2,0.517,0.505,2.1,3.1,0.661,1.4,3.6,4.9,6.1,1.4,0.5,3.2,2.5,13.3,,14.3,0.532,0.35,0.28,5.6,13.4,9.7,28.8,2.4,1.6,20.6,23.8,-0.1,2.1,1.9,0.045,-0.9,-0.2,-1.1,0.5,,1296.0,27.9,13.3,5.733000000000001,13.664,3.08,1.15,-7.040000000000001,57.78700000000001,61.904,37.863,1.0712186379928317,1,0
clownno01,Noah Clowney,BRK,3244080.0,216.0,20.0,PF,46.0,20.0,22.7,2.9,8.1,0.358,1.9,5.7,0.333,1.0,2.4,0.414,0.474,1.5,1.7,0.838,0.9,3.0,3.9,0.9,0.5,0.5,1.0,2.3,9.1,,9.2,0.516,0.702,0.215,4.5,15.8,9.9,5.9,1.1,2.0,10.2,19.0,-0.3,0.8,0.5,0.023,-3.1,-1.0,-4.1,-0.5,,400.0,22.7,9.1,4.563000000000001,2.0160000000000005,1.1,1.15,-2.2,38.428999999999995,36.016,29.512999999999998,0.6929074889867841,2,2
branhma01,Malaki Branham,SAS,3217920.0,381.0,21.0,SG,47.0,0.0,9.1,1.9,4.0,0.458,0.7,1.8,0.405,1.1,2.3,0.5,0.547,0.6,0.7,0.818,0.1,0.9,1.1,0.8,0.2,0.0,0.7,0.6,5.0,,12.0,0.575,0.442,0.174,1.8,11.1,6.4,13.4,1.2,0.4,14.3,23.8,-0.1,0.2,0.1,0.007,-1.2,-1.9,-3.2,-0.1,,441.0,9.1,5.0,1.2870000000000004,1.7920000000000003,0.44000000000000006,0.0,-1.54,16.079000000000004,17.432,10.827,0.7669230769230769,0,2
missiyv01,Yves Missi,NOP,3193200.0,220.0,20.0,C,73.0,67.0,26.8,3.7,6.7,0.547,0.0,0.0,0.0,3.7,6.7,0.548,0.547,1.7,2.8,0.623,3.5,4.7,8.2,1.4,0.5,1.3,1.1,2.0,9.1,,15.4,0.572,0.002,0.415,13.7,19.7,16.6,7.2,0.9,4.8,12.4,14.3,2.5,1.1,3.6,0.089,-1.6,-1.4,-3.0,-0.5,,400.0,26.8,9.1,9.594000000000001,3.136,1.1,2.9899999999999998,-2.4200000000000004,50.300000000000004,41.456,40.48400000000001,0.876865671641791,2,1
exumda01,Dante Exum,DAL,3150000.0,241.0,29.0,PG,20.0,13.0,18.6,3.2,6.7,0.478,1.2,2.7,0.434,2.1,4.1,0.506,0.563,1.2,1.6,0.742,0.2,1.5,1.7,2.8,0.6,0.2,1.1,1.7,8.7,,13.6,0.589,0.396,0.231,1.2,8.3,4.8,21.5,1.6,0.7,13.0,19.6,0.4,0.2,0.6,0.083,-1.2,-1.1,-2.3,0.0,,841.0,18.6,8.7,1.989,6.272,1.32,0.45999999999999996,-2.4200000000000004,34.921,35.992000000000004,22.369000000000003,0.8774731182795698,2,1
whiteda01,Dariq Whitehead,BRK,3114240.0,359.0,20.0,SF,20.0,0.0,12.3,2.0,4.8,0.406,1.7,3.7,0.446,0.3,1.1,0.273,0.578,0.2,0.3,0.6,0.2,1.3,1.5,0.6,0.3,0.1,0.8,1.1,5.7,,9.4,0.58,0.771,0.052,1.8,12.1,6.7,7.8,1.2,0.4,13.3,20.1,-0.1,0.1,0.1,0.01,-1.5,-2.2,-3.7,-0.1,,400.0,12.3,5.7,1.7550000000000003,1.344,0.66,0.22999999999999998,-1.7600000000000002,20.229,21.104000000000003,14.945000000000002,0.6446341463414634,0,2
braunch01,Christian Braun,DEN,3089640.0,90.0,23.0,SG,79.0,77.0,33.9,6.0,10.4,0.58,1.1,2.8,0.397,4.9,7.6,0.648,0.634,2.2,2.7,0.827,1.2,3.9,5.2,2.6,1.1,0.5,1.0,2.2,15.4,,16.0,0.665,0.273,0.261,4.2,12.2,8.4,10.1,1.5,1.2,8.1,15.8,6.2,1.9,8.0,0.144,0.8,-0.5,0.3,1.6,,529.0,33.9,15.4,6.084000000000001,5.824000000000001,2.4200000000000004,1.15,-2.2,62.578,57.324,43.554,0.8459587020648969,1,1
juzanjo01,Johnny Juzang,UTA,3087519.0,231.0,23.0,SG,64.0,18.0,19.8,3.2,7.4,0.429,1.8,4.9,0.376,1.3,2.5,0.534,0.554,0.7,0.8,0.849,0.7,2.2,2.9,1.1,0.6,0.1,0.6,2.0,8.9,,11.8,0.573,0.661,0.112,3.6,12.0,7.8,7.9,1.5,0.6,6.7,17.6,1.3,0.3,1.6,0.06,-0.9,-1.4,-2.3,-0.1,,529.0,19.8,8.9,3.3930000000000002,2.4640000000000004,1.32,0.22999999999999998,-1.32,34.787,32.484,24.743000000000002,0.756919191919192,2,2
richajo01,Josh Richardson,UTA,3051153.0,431.0,31.0,SG,8.0,0.0,18.8,1.4,4.8,0.289,0.8,2.8,0.273,0.6,2.0,0.313,0.368,0.5,0.5,1.0,0.8,0.8,1.5,1.5,1.0,0.1,1.0,2.1,4.0,,4.4,0.402,0.579,0.105,4.5,4.4,4.4,10.5,2.7,0.6,16.8,14.1,-0.2,0.2,-0.1,-0.021,-7.3,0.6,-6.7,-0.2,,961.0,18.8,4.0,1.7550000000000003,3.3600000000000003,2.2,0.22999999999999998,-2.2,28.145,28.36,22.985,0.49707446808510647,0,2
filipky01,Kyle Filipowski,UTA,3000000.0,202.0,21.0,C,72.0,27.0,21.1,3.6,7.2,0.502,1.1,3.1,0.35,2.5,4.1,0.614,0.576,1.3,2.0,0.65,1.6,4.6,6.1,1.9,0.7,0.3,1.4,2.4,9.6,,14.9,0.594,0.425,0.276,8.0,23.1,15.6,13.9,1.5,1.4,14.9,18.7,1.5,1.0,2.5,0.078,-0.6,-0.3,-1.0,0.4,,441.0,21.1,9.6,7.1370000000000005,4.256,1.54,0.69,-3.08,41.243,38.036,30.467000000000002,0.9546445497630331,2,1
champju02,Julian Champagnie,SAS,3000000.0,195.0,23.0,SF,82.0,29.0,23.6,3.4,8.1,0.415,2.2,5.9,0.371,1.2,2.3,0.53,0.549,1.0,1.1,0.904,0.8,3.1,3.9,1.4,0.7,0.4,0.9,1.4,9.9,,12.2,0.577,0.722,0.141,3.7,13.9,8.8,7.9,1.5,1.6,9.5,17.2,1.3,1.2,2.5,0.062,-0.3,-0.9,-1.3,0.4,,529.0,23.6,9.9,4.563000000000001,3.136,1.54,0.9199999999999999,-1.9800000000000002,41.67900000000001,38.616,30.623000000000005,0.7660593220338981,2,2
mitchaj01,Ajay Mitchell,OKC,3000000.0,324.0,22.0,SG,36.0,1.0,16.6,2.5,5.1,0.495,0.6,1.7,0.383,1.9,3.4,0.548,0.557,0.8,1.0,0.829,0.5,1.4,1.9,1.8,0.7,0.1,0.8,1.9,6.5,,12.0,0.587,0.326,0.19,3.3,8.8,6.1,13.8,2.0,0.7,12.7,16.2,0.6,0.9,1.5,0.122,-2.5,0.9,-1.6,0.1,,484.0,16.6,6.5,2.2230000000000003,4.032000000000001,1.54,0.22999999999999998,-1.7600000000000002,29.365,28.892000000000003,20.593,0.7689759036144579,2,2
murrakr01,Kris Murray,POR,2990040.0,416.0,24.0,SF,69.0,6.0,15.1,1.7,4.0,0.419,0.4,1.7,0.225,1.3,2.3,0.566,0.468,0.4,0.8,0.456,1.1,1.5,2.6,1.0,0.5,0.2,0.6,1.0,4.2,,9.1,0.472,0.43,0.204,7.7,11.3,9.5,9.0,1.6,1.5,12.4,13.9,-0.2,0.9,0.7,0.033,-3.1,0.1,-3.0,-0.3,,576.0,15.1,4.2,3.0420000000000007,2.24,1.1,0.45999999999999996,-1.32,24.822000000000003,22.86,19.702,0.6438410596026491,0,2
kesslwa01,Walker Kessler,UTA,2965920.0,158.0,23.0,C,58.0,58.0,30.0,4.8,7.2,0.663,0.1,0.6,0.176,4.7,6.6,0.706,0.671,1.4,2.6,0.52,4.6,7.6,12.2,1.7,0.6,2.4,1.5,2.2,11.1,,20.0,0.66,0.081,0.363,16.6,27.1,21.9,8.3,1.0,7.4,15.0,13.7,3.6,1.8,5.4,0.149,1.1,0.7,1.8,1.7,,529.0,30.0,11.1,14.274000000000001,3.8080000000000003,1.32,5.52,-3.3000000000000003,62.72200000000001,48.208,51.114000000000004,1.0907333333333336,1,0
miltosh01,Shake Milton,LAL,2875000.0,362.0,28.0,SG,27.0,1.0,18.2,2.7,5.8,0.465,1.0,2.7,0.389,1.7,3.1,0.529,0.554,0.9,1.2,0.758,0.6,1.3,1.9,2.4,0.6,0.0,0.7,1.6,7.4,,12.8,0.58,0.459,0.21,3.5,8.5,5.9,20.6,1.5,0.2,10.4,17.0,0.7,0.3,1.0,0.093,-0.8,-0.2,-0.9,0.1,,784.0,18.2,7.4,2.2230000000000003,5.376,1.32,0.0,-1.54,32.979,32.516000000000005,21.743,0.8120329670329672,2,1
prospol01,Olivier-Maxence Prosper,DAL,2870400.0,434.0,22.0,PF,52.0,4.0,11.2,1.3,3.3,0.402,0.2,1.0,0.235,1.1,2.4,0.472,0.437,0.9,1.5,0.645,0.8,1.6,2.4,0.8,0.5,0.1,0.3,0.5,3.9,,12.6,0.484,0.293,0.437,8.4,15.0,11.8,9.1,2.2,0.9,6.3,16.3,0.3,0.5,0.9,0.072,-1.6,-0.5,-2.1,0.0,,484.0,11.2,3.9,2.8080000000000003,1.7920000000000003,1.1,0.22999999999999998,-0.66,20.370000000000005,17.552,15.338,0.8187500000000001,0,1
roddyda01,David Roddy,ATL,2967212.0,390.0,23.0,PF,27.0,3.0,12.8,1.6,3.4,0.473,0.6,1.6,0.372,1.0,1.9,0.56,0.559,0.7,0.8,0.818,0.4,2.2,2.6,1.1,0.4,0.3,0.7,0.7,4.5,,11.8,0.594,0.462,0.237,3.4,19.2,11.1,11.2,1.6,2.1,16.3,14.6,0.2,0.3,0.5,0.07,-1.6,0.5,-1.2,0.1,,529.0,12.8,4.5,3.0420000000000007,2.4640000000000004,0.8800000000000001,0.69,-1.54,22.836000000000006,21.304000000000002,17.412000000000003,0.7840625000000001,0,2
craigto01,Torrey Craig,CHI,3625162.0,411.0,34.0,SF,9.0,1.0,12.6,2.4,5.0,0.489,1.7,3.9,0.429,0.8,1.1,0.7,0.656,0.3,0.4,0.75,0.9,1.9,2.8,0.6,0.2,0.1,0.0,1.7,6.9,,17.2,0.663,0.778,0.089,7.6,15.5,11.6,6.3,0.8,0.8,0.0,17.3,0.3,0.1,0.4,0.173,3.4,-1.1,2.3,0.1,,1156.0,12.6,6.9,3.2760000000000002,1.344,0.44000000000000006,0.22999999999999998,-0.0,24.790000000000003,20.844,16.546,0.9674603174603175,0,1
georgky01,Kyshawn George,WAS,2825520.0,242.0,21.0,SG,68.0,38.0,26.5,3.0,8.0,0.372,1.7,5.2,0.322,1.3,2.8,0.464,0.476,1.0,1.4,0.753,0.7,3.5,4.2,2.5,1.0,0.7,1.4,3.0,8.7,,8.8,0.503,0.648,0.17,2.8,13.7,8.2,13.3,1.8,2.5,14.2,15.9,-0.9,1.1,0.1,0.003,-3.8,-0.3,-4.1,-0.9,,441.0,26.5,8.7,4.914000000000001,5.6000000000000005,2.2,1.6099999999999999,-3.08,46.44400000000001,43.88,35.224000000000004,0.7526037735849057,2,2
johnsaj01,AJ Johnson,WAS,2795294.0,271.0,20.0,SG,7.0,0.0,6.3,1.1,2.7,0.421,0.4,0.7,0.6,0.7,2.0,0.357,0.5,0.1,0.3,0.5,0.0,1.0,1.0,1.0,0.1,0.0,0.6,0.0,2.9,,10.6,0.503,0.263,0.105,0.0,16.6,8.6,23.1,1.1,0.0,16.8,23.8,-0.1,0.0,0.0,-0.023,-3.1,-1.8,-4.9,0.0,,400.0,6.3,2.9,1.1700000000000002,2.24,0.22000000000000003,0.0,-1.32,11.51,12.76,7.6899999999999995,0.826984126984127,0,1
sassema01,Marcus Sasser,DET,2755080.0,316.0,24.0,PG,57.0,1.0,14.2,2.4,5.2,0.463,1.0,2.7,0.382,1.4,2.5,0.549,0.561,0.8,0.9,0.843,0.3,0.9,1.2,2.3,0.6,0.1,0.9,1.3,6.6,,14.0,0.589,0.514,0.172,2.5,6.9,4.7,22.9,2.2,0.5,14.5,19.4,1.0,0.8,1.8,0.108,-0.4,-0.2,-0.6,0.3,,576.0,14.2,6.6,1.4040000000000001,5.152,1.32,0.22999999999999998,-1.9800000000000002,26.926,27.932,17.154,0.8961971830985915,0,1
beaucma01,MarJon Beauchamp,LAC,2733720.0,490.0,24.0,SF,26.0,0.0,4.7,0.7,1.8,0.383,0.3,0.8,0.333,0.4,1.0,0.423,0.457,0.3,0.5,0.75,0.3,1.0,1.2,0.3,0.1,0.0,0.5,0.4,2.0,,8.5,0.497,0.447,0.255,6.5,21.4,14.3,9.1,1.2,0.8,19.9,23.5,-0.2,0.1,-0.1,-0.041,-4.7,-1.8,-6.5,-0.1,,576.0,4.7,2.0,1.4040000000000001,0.672,0.22000000000000003,0.0,-1.1,7.896000000000003,8.472,6.324,0.6799999999999998,0,2
watfotr01,Trendon Watford,BRK,2726603.0,184.0,24.0,PF,44.0,6.0,20.8,3.7,8.0,0.469,0.7,2.0,0.33,3.1,6.0,0.515,0.51,2.1,2.8,0.762,0.8,2.8,3.6,2.6,0.6,0.3,1.9,2.2,10.2,,13.0,0.557,0.251,0.349,4.4,16.0,9.9,21.0,1.5,1.3,17.1,23.3,0.0,0.8,0.7,0.038,-2.3,-0.8,-3.1,-0.3,,576.0,20.8,10.2,4.212000000000001,5.824000000000001,1.32,0.69,-4.18,38.866,41.004,27.022000000000002,0.8685576923076924,2,1
sheppbe01,Ben Sheppard,IND,2663880.0,372.0,23.0,SG,63.0,9.0,19.5,1.9,4.6,0.418,1.1,3.2,0.342,0.8,1.4,0.591,0.537,0.4,0.4,0.889,0.7,2.1,2.8,1.3,0.6,0.2,0.3,2.0,5.3,,9.2,0.555,0.693,0.094,4.0,12.0,8.0,8.6,1.5,1.0,6.9,11.3,1.0,1.0,2.1,0.081,-2.2,0.2,-2.0,0.0,,529.0,19.5,5.3,3.2760000000000002,2.9120000000000004,1.32,0.45999999999999996,-0.66,32.108000000000004,28.372,24.556,0.6465641025641026,2,2
weslebl01,Blake Wesley,SAS,2624280.0,444.0,21.0,SG,58.0,0.0,11.8,1.4,3.2,0.435,0.3,1.0,0.293,1.1,2.2,0.5,0.481,0.7,1.1,0.623,0.3,0.8,1.1,2.0,0.6,0.1,0.9,0.8,3.7,,9.9,0.51,0.312,0.328,2.7,6.9,4.8,22.3,2.6,0.8,20.2,16.7,-0.3,0.4,0.2,0.011,-3.9,-0.3,-4.2,-0.4,,441.0,11.8,3.7,1.2870000000000004,4.48,1.32,0.22999999999999998,-1.9800000000000002,20.837,21.96,14.637000000000002,0.7658474576271187,0,2
jonesdi01,Dillon Jones,OKC,2622360.0,485.0,23.0,SF,54.0,3.0,10.2,0.9,2.5,0.383,0.3,1.2,0.254,0.6,1.3,0.5,0.444,0.3,0.5,0.607,0.6,1.7,2.2,1.1,0.3,0.1,0.5,1.0,2.5,,8.1,0.464,0.474,0.211,6.0,17.3,11.8,12.6,1.4,0.7,16.2,13.3,-0.1,0.9,0.8,0.067,-4.3,0.3,-4.0,-0.3,,529.0,10.2,2.5,2.5740000000000007,2.4640000000000004,0.66,0.22999999999999998,-1.1,17.528,16.264,13.664000000000001,0.7184313725490198,0,2
smithni01,Nick Smith Jr.,CHO,2587200.0,197.0,20.0,SG,60.0,27.0,22.8,3.7,9.5,0.391,1.7,5.1,0.34,2.0,4.4,0.45,0.482,0.7,0.8,0.935,0.2,1.9,2.1,2.4,0.3,0.1,1.4,1.3,9.9,,8.3,0.502,0.539,0.081,1.0,9.1,5.0,16.7,0.6,0.4,12.2,20.8,-0.9,0.3,-0.5,-0.019,-3.2,-2.6,-5.7,-1.3,,400.0,22.8,9.9,2.4570000000000003,5.376,0.66,0.22999999999999998,-3.08,38.342999999999996,41.156,26.147000000000002,0.6817105263157895,2,2
sensabr01,Brice Sensabaugh,UTA,2571480.0,164.0,21.0,SF,71.0,15.0,20.2,3.9,8.4,0.459,2.2,5.2,0.422,1.7,3.2,0.52,0.59,0.9,1.0,0.89,0.6,2.4,3.0,1.5,0.6,0.1,1.5,1.6,10.9,,13.4,0.612,0.621,0.122,3.2,12.6,7.9,12.0,1.5,0.5,14.5,21.5,0.9,0.3,1.2,0.042,0.4,-1.6,-1.2,0.3,,441.0,20.2,10.9,3.5100000000000007,3.3600000000000003,1.32,0.22999999999999998,-3.3000000000000003,36.22,37.76,25.26,0.7930693069306931,2,2
jeromty01,Ty Jerome,CLE,2560975.0,133.0,27.0,SG,70.0,3.0,19.9,4.6,8.8,0.516,1.6,3.6,0.439,3.0,5.2,0.57,0.606,1.8,2.1,0.872,0.7,1.8,2.5,3.4,1.1,0.0,1.3,1.5,12.5,,21.0,0.643,0.409,0.239,4.0,9.3,6.7,24.5,2.7,0.2,11.9,23.6,4.2,1.8,5.9,0.204,3.5,0.8,4.3,2.2,,729.0,19.9,12.5,2.9250000000000003,7.6160000000000005,2.4200000000000004,0.0,-2.8600000000000003,42.501,42.876,25.245,1.1357286432160807,2,0
strawju01,Julian Strawther,DEN,2552520.0,227.0,22.0,SG,65.0,4.0,21.3,3.2,7.5,0.432,1.4,4.1,0.349,1.8,3.3,0.535,0.529,1.1,1.4,0.822,0.3,1.9,2.2,1.3,0.6,0.2,0.9,2.3,9.0,,9.5,0.559,0.553,0.185,1.4,9.5,5.6,7.6,1.4,1.0,9.8,17.8,0.5,0.8,1.3,0.043,-3.1,-1.4,-4.5,-0.9,,484.0,21.3,9.0,2.5740000000000007,2.9120000000000004,1.32,0.45999999999999996,-1.9800000000000002,35.586000000000006,35.192,25.654000000000003,0.6707042253521127,2,2
shannte01,Terrence Shannon Jr.,MIN,2546640.0,409.0,24.0,SG,32.0,1.0,10.6,1.7,3.6,0.482,0.3,1.0,0.355,1.4,2.6,0.53,0.531,0.5,0.7,0.81,0.3,1.2,1.5,1.0,0.2,0.2,0.5,0.8,4.3,,11.9,0.56,0.272,0.184,3.3,11.9,7.7,13.8,1.0,1.4,10.9,17.7,0.3,0.4,0.6,0.091,-2.1,0.0,-2.1,0.0,,576.0,10.6,4.3,1.7550000000000003,2.24,0.44000000000000006,0.45999999999999996,-1.1,18.694999999999997,18.240000000000002,13.254999999999999,0.763679245283019,0,2
moorewe01,Wendell Moore Jr.,DET,2537040.0,412.0,23.0,SG,20.0,1.0,11.0,1.2,2.5,0.46,0.2,0.7,0.286,1.0,1.8,0.528,0.5,0.7,0.7,0.929,0.6,1.7,2.2,1.2,0.5,0.2,0.5,0.8,3.2,,12.4,0.561,0.28,0.28,5.6,16.6,11.1,13.5,2.2,1.3,13.8,12.6,0.2,0.3,0.5,0.115,-1.7,1.7,0.0,0.1,,529.0,11.0,3.2,2.5740000000000007,2.688,1.1,0.45999999999999996,-1.1,19.922,17.988,15.134,0.8110909090909093,0,1
brownko01,Kobe Brown,LAC,2533920.0,506.0,25.0,PF,40.0,0.0,6.8,0.8,1.8,0.458,0.2,0.7,0.231,0.7,1.2,0.587,0.5,0.1,0.2,0.714,0.5,1.2,1.6,0.6,0.2,0.1,0.3,0.6,1.9,,10.8,0.513,0.361,0.097,8.0,18.9,13.5,11.9,1.3,1.5,13.8,14.0,0.1,0.4,0.5,0.085,-2.5,0.4,-2.1,0.0,,625.0,6.8,1.9,1.8720000000000003,1.344,0.44000000000000006,0.22999999999999998,-0.66,11.925999999999998,10.703999999999999,9.342,0.7538235294117649,0,2
dunnry01,Ryan Dunn,PHO,2530800.0,302.0,22.0,SF,74.0,44.0,19.1,2.8,6.4,0.43,1.1,3.6,0.311,1.7,2.9,0.577,0.516,0.3,0.5,0.487,1.2,2.4,3.6,0.8,0.6,0.5,0.5,2.2,6.9,,10.7,0.517,0.553,0.082,7.5,13.5,10.6,5.7,1.5,2.7,7.5,16.7,0.2,0.7,1.0,0.034,-2.9,-1.2,-4.1,-0.7,,484.0,19.1,6.9,4.212000000000001,1.7920000000000003,1.32,1.15,-1.1,33.373999999999995,28.892000000000003,25.782,0.7473298429319373,2,2
colliis01,Isaiah Collier,UTA,2512680.0,240.0,20.0,PG,71.0,46.0,25.9,3.3,7.8,0.422,0.6,2.4,0.249,2.7,5.4,0.497,0.459,1.5,2.2,0.682,0.5,2.9,3.3,6.3,0.9,0.2,2.9,2.1,8.7,,9.7,0.494,0.305,0.277,1.9,11.8,6.9,34.3,1.7,0.8,25.0,18.9,-1.3,0.5,-0.8,-0.021,-3.8,-1.5,-5.3,-1.6,,400.0,25.9,8.7,3.861,14.112,1.9800000000000002,0.45999999999999996,-6.38,48.63299999999999,55.092,32.201,0.8777220077220079,2,1
scheiba01,Baylor Scheierman,BOS,2494320.0,446.0,24.0,SG,31.0,2.0,12.4,1.3,3.5,0.355,0.8,2.6,0.317,0.4,0.9,0.464,0.473,0.3,0.4,0.75,0.6,1.5,2.1,1.1,0.5,0.1,0.4,0.7,3.6,,10.3,0.49,0.745,0.109,5.4,13.0,9.2,11.3,2.2,0.5,9.4,14.5,0.2,0.5,0.7,0.089,-2.5,0.8,-1.7,0.0,,576.0,12.4,3.6,2.4570000000000003,2.4640000000000004,1.1,0.22999999999999998,-0.8800000000000001,21.371000000000002,19.343999999999998,16.187,0.7234677419354839,0,2
reedpa01,Paul Reed,DET,3913234.0,424.0,25.0,C,45.0,0.0,9.7,1.6,3.2,0.507,0.2,0.6,0.286,1.4,2.5,0.561,0.535,0.7,0.9,0.762,0.9,1.8,2.7,1.0,0.9,0.6,0.6,1.7,4.1,,18.6,0.573,0.197,0.296,10.2,20.8,15.6,14.0,4.3,5.4,13.9,18.0,0.6,1.0,1.6,0.173,-1.2,4.0,2.9,0.5,,625.0,9.7,4.1,3.1590000000000007,2.24,1.9800000000000002,1.38,-1.32,21.238999999999997,17.36,16.219,1.1895876288659797,0,0
jovicni01,Nikola Jović,MIA,2464200.0,168.0,21.0,PF,46.0,10.0,25.1,3.7,8.2,0.456,1.7,4.6,0.371,2.0,3.6,0.563,0.56,1.6,1.9,0.828,0.6,3.3,3.9,2.8,0.8,0.3,1.3,1.8,10.7,,13.8,0.595,0.557,0.231,2.5,14.6,8.6,16.6,1.6,1.1,12.6,18.3,1.2,1.3,2.5,0.104,-0.3,0.6,0.3,0.7,,441.0,25.1,10.7,4.563000000000001,6.272,1.7600000000000002,0.69,-2.8600000000000003,46.224999999999994,44.931999999999995,32.11300000000001,0.8416334661354583,2,1
reddica01,Cam Reddish,LAL,2463946.0,463.0,25.0,SF,33.0,8.0,17.8,1.2,2.8,0.404,0.4,1.4,0.277,0.8,1.4,0.532,0.473,0.5,0.8,0.615,0.5,1.5,2.0,0.7,1.0,0.3,0.4,1.3,3.2,,7.4,0.498,0.5,0.277,3.3,9.1,6.3,4.8,2.8,1.6,10.2,8.8,0.0,0.6,0.7,0.054,-4.4,1.6,-2.7,-0.1,,625.0,17.8,3.2,2.3400000000000003,1.568,2.2,0.69,-0.8800000000000001,26.918000000000003,23.448,23.03,0.5122471910112358,0,2
hayesja02,Jaxson Hayes,LAL,2463946.0,309.0,24.0,C,56.0,35.0,19.5,2.9,4.0,0.722,0.0,0.1,0.0,2.9,3.9,0.732,0.722,1.1,1.8,0.622,1.4,3.4,4.8,1.0,0.6,0.9,0.8,2.4,6.8,,15.8,0.72,0.013,0.439,8.3,19.1,13.9,7.5,1.4,4.4,13.9,12.4,2.3,1.4,3.7,0.162,-1.6,1.3,-0.3,0.5,,576.0,19.5,6.8,5.6160000000000005,2.24,1.32,2.07,-1.7600000000000002,35.786,30.3,28.506,0.8351794871794871,2,1
